trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1006,L2/ori90/k7/j11,16110,422,L4/OFF/k6/j9,excitatory,1.0,0.08420951830078423,0.08420951830078423,917
diag/0,2,free,1006,L2/ori90/k7/j11,16111,423,INH/OFF/k6/j9,inhibitory,1.0,0.05346006733864769,-0.05346006733864769,917
diag/0,2,free,1006,L2/ori90/k7/j11,16126,374,L4/OFF/k5/j13,excitatory,1.0,0.0,0.0,917
diag/0,2,free,1006,L2/ori90/k7/j11,16127,375,INH/OFF/k5/j13,inhibitory,1.0,0.045307261312410384,-0.045307261312410384,917
diag/0,2,free,1008,L2/ori0/k7/j12,16128,496,L4/ON/k7/j12,excitatory,1.0,0.06963391417752811,0.06963391417752811,917
diag/0,2,free,1008,L2/ori0/k7/j12,16129,497,INH/ON/k7/j12,inhibitory,1.0,0.019248327765429882,-0.019248327765429882,917
diag/0,2,free,1008,L2/ori0/k7/j12,16130,498,L4/OFF/k7/j12,excitatory,1.0,0.09201131412754016,0.09201131412754016,917
diag/0,2,free,1008,L2/ori0/k7/j12,16131,499,INH/OFF/k7/j12,inhibitory,1.0,0.08403321075282195,-0.08403321075282195,917
diag/0,2,free,1008,L2/ori0/k7/j12,16132,432,L4/ON/k6/j12,excitatory,1.0,0.08735482359844364,0.08735482359844364,917
diag/0,2,free,1008,L2/ori0/k7/j12,16133,433,INH/ON/k6/j12,inhibitory,1.0,0.07460987846860537,-0.07460987846860537,917
diag/0,2,free,1008,L2/ori0/k7/j12,16134,434,L4/OFF/k6/j12,excitatory,1.0,0.05372746823242364,0.05372746823242364,917
diag/0,2,free,1008,L2/ori0/k7/j12,16135,435,INH/OFF/k6/j12,inhibitory,1.0,0.033399393934698006,-0.033399393934698006,917
diag/0,2,free,1008,L2/ori0/k7/j12,16136,500,L4/ON/k7/j13,excitatory,1.0,0.034843806685736084,0.034843806685736084,917
