trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1008,L2/ori0/k7/j12,16172,424,L4/ON/k6/j10,excitatory,1.0,0.07335793008940447,0.07335793008940447,892
diag/0,2,free,1008,L2/ori0/k7/j12,16173,425,INH/ON/k6/j10,inhibitory,1.0,0.06610031550261466,-0.06610031550261466,892
diag/0,2,free,1008,L2/ori0/k7/j12,16174,426,L4/OFF/k6/j10,excitatory,1.0,0.11510964627287479,0.11510964627287479,892
diag/0,2,free,1008,L2/ori0/k7/j12,16175,427,INH/OFF/k6/j10,inhibitory,1.0,0.08191890465677487,-0.08191890465677487,892
diag/0,2,free,1008,L2/ori0/k7/j12,16186,362,L4/OFF/k5/j10,excitatory,1.0,0.018034733054650445,0.018034733054650445,892
diag/0,2,free,1008,L2/ori0/k7/j12,16187,363,INH/OFF/k5/j10,inhibitory,1.0,0.025092594509183996,-0.025092594509183996,892
diag/0,2,free,1010,L2/ori90/k7/j12,16192,496,L4/ON/k7/j12,excitatory,1.0,0.07139281558415331,0.07139281558415331,892
diag/0,2,free,1010,L2/ori90/k7/j12,16193,497,INH/ON/k7/j12,inhibitory,1.0,0.02797303861200655,-0.02797303861200655,892
diag/0,2,free,1010,L2/ori90/k7/j12,16194,498,L4/OFF/k7/j12,excitatory,1.0,0.11470047604574815,0.11470047604574815,892
diag/0,2,free,1010,L2/ori90/k7/j12,16195,499,INH/OFF/k7/j12,inhibitory,1.0,0.004761904760770975,-0.004761904760770975,892
diag/0,2,free,1010,L2/ori90/k7/j12,16196,432,L4/ON/k6/j12,excitatory,1.0,0.053779204904441394,0.053779204904441394,892
diag/0,2,free,1010,L2/ori90/k7/j12,16197,433,INH/ON/k6/j12,inhibitory,1.0,0.0738083113382804,-0.0738083113382804,892
diag/0,2,free,1010,L2/ori90/k7/j12,16198,434,L4/OFF/k6/j12,excitatory,1.0,0.06977785427931014,0.06977785427931014,892
diag/0,2,free,1010,L2/ori90/k7/j12,16199,435,INH/OFF/k6/j12,inhibitory,1.0,0.06731772581467484,-0.06731772581467484,892
diag/0,2,free,1010,L2/ori90/k7/j12,16200,500,L4/ON/k7/j13,excitatory,1.0,0.0910616354040847,0.0910616354040847,892
diag/0,2,free,1010,L2/ori90/k7/j12,16201,501,INH/ON/k7/j13,inhibitory,1.0,0.07842946540170198,-0.07842946540170198,892
diag/0,2,free,1010,L2/ori90/k7/j12,16202,502,L4/OFF/k7/j13,excitatory,1.0,0.042379333605644776,0.042379333605644776,892
diag/0,2,free,1010,L2/ori90/k7/j12,16203,503,INH/OFF/k7/j13,inhibitory,1.0,0.03068850881122804,-0.03068850881122804,892
diag/0,2,free,1010,L2/ori90/k7/j12,16204,492,L4/ON/k7/j11,excitatory,1.0,0.01423232297754159,0.01423232297754159,892
diag/0,2,free,1010,L2/ori90/k7/j12,16205,493,INH/ON/k7/j11,inhibitory,1.0,0.007640484169965139,-0.007640484169965139,892
diag/0,2,free,1010,L2/ori90/k7/j12,16206,494,L4/OFF/k7/j11,excitatory,1.0,0.025744843414359904,0.025744843414359904,892
diag/0,2,free,1010,L2/ori90/k7/j12,16207,495,INH/OFF/k7/j11,inhibitory,1.0,0.00865032145736445,-0.00865032145736445,892
diag/0,2,free,1010,L2/ori90/k7/j12,16208,436,L4/ON/k6/j13,excitatory,1.0,0.015468159131117902,0.015468159131117902,892
diag/0,2,free,1010,L2/ori90/k7/j12,16209,437,INH/ON/k6/j13,inhibitory,1.0,0.06895781230879318,-0.06895781230879318,892
diag/0,2,free,1010,L2/ori90/k7/j12,16210,438,L4/OFF/k6/j13,excitatory,1.0,0.08036151782977947,0.08036151782977947,892
diag/0,2,free,1010,L2/ori90/k7/j12,16211,439,INH/OFF/k6/j13,inhibitory,1.0,0.057160885851374126,-0.057160885851374126,892
diag/0,2,free,1010,L2/ori90/k7/j12,16212,428,L4/ON/k6/j11,excitatory,1.0,0.09827651744967027,0.09827651744967027,892
diag/0,2,free,1010,L2/ori90/k7/j12,16213,429,INH/ON/k6/j11,inhibitory,1.0,0.038734645158634125,-0.038734645158634125,892
diag/0,2,free,1010,L2/ori90/k7/j12,16214,430,L4/OFF/k6/j11,excitatory,1.0,0.03775396770620651,0.03775396770620651,892
diag/0,2,free,1010,L2/ori90/k7/j12,16215,431,INH/OFF/k6/j11,inhibitory,1.0,0.0493063734589011,-0.0493063734589011,892
diag/0,2,free,1010,L2/ori90/k7/j12,16216,368,L4/ON/k5/j12,excitatory,1.0,0.0834346626683096,0.0834346626683096,892
diag/0,2,free,1010,L2/ori90/k7/j12,16217,369,INH/ON/k5/j12,inhibitory,1.0,0.010117601284756665,-0.010117601284756665,892
diag/0,2,free,1010,L2/ori90/k7/j12,16218,370,L4/OFF/k5/j12,excitatory,1.0,0.05674359914234921,0.05674359914234921,892
diag/0,2,free,1010,L2/ori90/k7/j12,16219,371,INH/OFF/k5/j12,inhibitory,1.0,0.02351415437983445,-0.02351415437983445,892
diag/0,2,free,1010,L2/ori90/k7/j12,16222,374,L4/OFF/k5/j13,excitatory,1.0,0.029032583488209,0.029032583488209,892
diag/0,2,free,1010,L2/ori90/k7/j12,16223,375,INH/OFF/k5/j13,inhibitory,1.0,0.02528160595825297,-0.02528160595825297,892
diag/0,2,free,1010,L2/ori90/k7/j12,16224,364,L4/ON/k5/j11,excitatory,1.0,0.09261746726652942,0.09261746726652942,892
diag/0,2,free,1010,L2/ori90/k7/j12,16225,365,INH/ON/k5/j11,inhibitory,1.0,0.06528903468316337,-0.06528903468316337,892
diag/0,2,free,1010,L2/ori90/k7/j12,16226,366,L4/OFF/k5/j11,excitatory,1.0,0.0790243007294216,0.0790243007294216,892
diag/0,2,free,1010,L2/ori90/k7/j12,16227,367,INH/OFF/k5/j11,inhibitory,1.0,0.11292171503892673,-0.11292171503892673,892
diag/0,2,free,1010,L2/ori90/k7/j12,16232,440,L4/ON/k6/j14,excitatory,1.0,0.014254629739842024,0.014254629739842024,892
diag/0,2,free,1010,L2/ori90/k7/j12,16233,441,INH/ON/k6/j14,inhibitory,1.0,0.021307817616696416,-0.021307817616696416,892
